,name,latitude,longitude,description
43,Centre de Dia La Torre Setze,41.40448224567449,2.14882203881685,day_centers
44,Centre de dia,41.38908790037047,2.165957929297186,day_centers
45,Centre de Dia,41.42354118341348,2.171018619042755,day_centers
46,Centre de Dia Vallirana 61,41.404692418406746,2.146797725739773,day_centers
47,Centre de Dia Terapèutic,41.40311583658329,2.147723743930987,day_centers
48,Centre de Dia,41.399360209783595,2.114771587797944,day_centers
49,Centre de dia,41.42021597499928,2.175061972588527,day_centers
50,Centre de Dia,41.40727475964867,2.153320231657314,day_centers
51,Centre de Dia,41.411295077698654,2.132201011566737,day_centers
52,Centre de dia Eavis,41.407244718645074,2.139756919316723,day_centers
53,Centre de Dia,41.36785863814929,2.141714135768519,day_centers
54,Centre de dia El Mil·lenari,41.37631392535865,2.172476388014744,day_centers
55,Centre de Dia,41.432869324395064,2.176298036903024,day_centers
56,Centre de Dia,41.40496686744246,2.153644511399691,day_centers
57,Centre de Dia,41.42178589277801,2.16013020989901,day_centers
58,Centre Residencial Mutuam Collserola,41.4350981879259,2.14687682043505,day_centers
59,Centre de Dia,41.4350981879259,2.14687682043505,day_centers
60,Centre de Dia,41.429772805651496,2.142543751041081,day_centers
61,Centre de Dia Guinardó,41.41356031593536,2.168909583489843,day_centers
62,Centre de Dia,41.438838508624976,2.186257664402986,day_centers
63,Centre de Dia Aviparc,41.384281276211205,2.134524459108484,day_centers
64,Centre de Dia Avi Amunt,41.411173202253,2.183545802169444,day_centers
65,Centre de Dia,41.40990267370037,2.138007528705662,day_centers
66,Centre de Dia,41.40349112799713,2.117231833095536,day_centers
67,Centre de Dia Amunt,41.41217426232121,2.183714189360969,day_centers
68,Centre de Dia,41.425573387646594,2.13669153233371,day_centers
69,Centre de Dia,41.4054563926778,2.205455267077733,day_centers
70,Centre de Dia,41.4066591363902,2.178351625843321,day_centers
71,Centre de Dia,41.38517732296674,2.158007378685901,day_centers
72,Centre de Dia,41.40996092951971,2.173068576586955,day_centers
73,Centre de Dia Avi-Dia,41.43284218854412,2.161439921112121,day_centers
74,Centre de Dia,41.402593883902334,2.127171208308606,day_centers
75,Centre de Dia,41.40909020340271,2.149646001703683,day_centers
76,Centre de Dia,41.39406890985604,2.176247859950154,day_centers
77,Centre de Dia,41.39910011418824,2.168739581917705,day_centers
78,Centre de Dia,41.42388512940347,2.176435095806261,day_centers
79,Centre de Dia Serveis Geriàtrics de Barcelona *Portbou,41.377240588379145,2.126404813200673,day_centers
80,Centre de Dia,41.41499197266475,2.108240578736861,day_centers
81,Centre de Dia,41.417036160656856,2.165851085983078,day_centers
82,Centre de Dia,41.431086134942355,2.160931194660998,day_centers
83,Centre de Dia,41.41004767932567,2.164797468381952,day_centers
84,Centre de Dia,41.406407536216285,2.178676313837823,day_centers
85,Centre de Dia,41.40527800101117,2.128691976801899,day_centers
86,Centre de Dia,41.40646077802632,2.167276974840649,day_centers
87,Centre de Dia,41.42254655113913,2.139323634270956,day_centers
88,Residència Assistida per a Gent Gran Acolliment a la Vellesa I,41.4054563926778,2.205455267077733,day_centers
89,Centre de Dia,41.39993965005599,2.138462253613187,day_centers
90,Centre de Dia,41.40447831093719,2.151705339938978,day_centers
91,Centre de dia,41.40477536582146,2.122564912695396,day_centers
92,Centre de Dia,41.41380783366364,2.15680239520981,day_centers
93,Centre de Dia,41.41119232456979,2.156265475296702,day_centers
94,Centre de Dia,41.42366749354956,2.204733529734488,day_centers
95,Centre de Dia La Magnolia,41.39447249287391,2.145448353747142,day_centers
96,Centre de Dia Portanova,41.428335937340194,2.180908698958135,day_centers
97,Centre de Dia Icaime,41.39657808388058,2.123200525440132,day_centers
98,Centre de Dia,41.428153082857946,2.159961612475538,day_centers
99,Centre de dia,41.42852402850117,2.159362968385967,day_centers
100,Centre de Dia,41.407277687446125,2.178369878270119,day_centers
101,Centre de Dia,41.39406885624459,2.176247920435261,day_centers
102,Centre de Dia,41.412538202430106,2.140037680792105,day_centers
103,Centre de Dia,41.411331844775624,2.167447077619632,day_centers
104,Centre de Dia,41.401295708248405,2.1597586623205,day_centers
105,Centre de Dia,41.382796660984766,2.15899888668618,day_centers
106,Centre de Dia,41.41253250308285,2.182181889228122,day_centers
107,Centre de Dia,41.38975534517482,2.175252906931149,day_centers
108,Centre de Dia,41.38269631529148,2.1598060740974,day_centers
109,Centre de Dia,41.40195316550941,2.162790622693015,day_centers
110,Centre de Dia,41.40646077802632,2.167276974840649,day_centers
111,Centre de Dia,41.41962257673004,2.178165316218893,day_centers
112,Centre de Dia Leal Canyelles,41.4430970292368,2.16840311714231,day_centers
113,Centre de Dia,41.40423164983361,2.195500929099851,day_centers
114,Centre de Dia Gran Via Parc,41.36899396115385,2.143235597165314,day_centers
115,Centre de Dia,41.39411711891257,2.130816042706822,day_centers
116,Centre de Dia Sanitas Sarrià,41.394506074730195,2.12342607521966,day_centers
117,Centre de Dia,41.379796695889134,2.177786383322832,day_centers
118,Centre de Dia,41.39403440719238,2.167068840574876,day_centers
119,Centre de Dia Vincles,41.39429332139603,2.177439018054558,day_centers
120,Centre de Dia,41.39794594031082,2.205241182737092,day_centers
121,Centre de Dia,41.397039869939654,2.160549201644337,day_centers
122,Centre de Dia,41.42570730490341,2.167804027243827,day_centers
123,Centre de Dia,41.43267652152141,2.158278288688953,day_centers
124,Centre de Día,41.416439264796225,2.181497632059419,day_centers
125,Centre de Dia,41.43521564306575,2.148816193559486,day_centers
126,Centre de Dia,41.41687305580626,2.166059918498192,day_centers
127,Centre de Dia,41.444710404857645,2.181211882028885,day_centers
128,Centre de Dia per a Gent Gran Verdum,41.44343423319911,2.176625595433611,day_centers
129,Centre de Dia,41.43896900482415,2.202443387750513,day_centers
130,Centre de Dia Sant Antoni,41.37678906652669,2.164997687810451,day_centers
131,Centre de Dia,41.37822733900477,2.152862164073698,day_centers
132,Centre de Dia,41.42415306102033,2.18276676872098,day_centers
133,Centre de Dia,41.39541943668172,2.114324003041205,day_centers
134,Centre de Dia Noray,41.375609387305715,2.157093182694884,day_centers
135,Centre de Dia,41.41849313112457,2.143976616922047,day_centers
136,Centre de Dia,41.40596818244125,2.159237845958041,day_centers
137,Centre de Dia,41.39358185075261,2.151072435340858,day_centers
138,Centre de Dia,41.42400913616314,2.162948086778992,day_centers
139,Centre de Dia,41.38120535101579,2.134549650370459,day_centers
140,Centre de Dia,41.42405810672632,2.188147002097054,day_centers
141,Centre de Dia i Taller de Memòria,41.38619186450927,2.135139984405186,day_centers
142,Centre de Dia L'Estel d'Horta,41.438961847042236,2.160469928999466,day_centers
143,Centre de Dia Intergeneracional Dia Actiu,41.41467748341759,2.177132928970453,day_centers
0,Hospital Universitari Quirón Dexeus,41.3852647692118,2.126090851000615,hospitals
1,Centre d'Atenció Primària Manso,41.376475824482945,2.160121429667776,hospitals
2,Centre d'Oftalmologia Barraquer,41.397384632567665,2.146276058179817,hospitals
3,Centre d'Atenció Primària Turó,41.433082383490444,2.170578875093269,hospitals
4,Centre d'Atenció Primària Rio de Janeiro,41.439945663466254,2.181982656352555,hospitals
5,Centre d'Atenció Primària Bon Pastor,41.43896601648905,2.206215066880394,hospitals
6,CBC Clínica Barceloneta,41.375937136268696,2.189988859177943,hospitals
7,Centre d'Atenció Primària Drassanes,41.37655006963406,2.17340328780246,hospitals
8,Policlínica ICOA - Instituto de Cirugia Ocular Avanzada,41.40719107800594,2.196927087468326,hospitals
9,Cliníca Axisclínic *Sant Andreu,41.435512635480684,2.188231571314974,hospitals
10,Centre d'Atenció Primària Les Planes,41.427163828467584,2.088657146119551,hospitals
11,Centre d'Esclerosi Múltiple de Catalunya - CEMCAT,41.42804936131065,2.143449932819099,hospitals
12,Hospital de Dia,41.385693845190495,2.131607341951226,hospitals
13,Clínica Centro Médico Aragón,41.382842666072804,2.153365428284767,hospitals
14,Hospital de Barcelona,41.3898916934532,2.129573511198015,hospitals
15,Hospital de Dia Sant Jordi,41.41608144491084,2.1406734168963952,hospitals
16,Hospital Sant Rafael,41.42572787631716,2.142382157473625,hospitals
17,Clínica Planas,41.399338709132934,2.115644191358369,hospitals
18,Centre d'Atenció Primària Gòtic,41.37881463871673,2.177026151501408,hospitals
19,Clínica Creu Blanca,41.39804905348276,2.117995122933463,hospitals
20,Vall d'Hebron Barcelona Hospital Campus,41.42804943371883,2.14344997973881,hospitals
21,Hospital  Universitari del Sagrat Cor,41.38879799075202,2.145445151429398,hospitals
22,Centre d'Atenció Primària Casanova,41.39042578488265,2.153306420872568,hospitals
23,Centre d'Urgències d'Atenció Primària  Ciutat Vella - Peracamps,41.377582074541536,2.172033311835692,hospitals
24,Centre Hospitalari Copèrnic,41.40113621820896,2.141216344961814,hospitals
25,Centre d'Atenció Primària Numància,41.38188710932366,2.140451601838126,hospitals
26,Centre d'Atenció Primària Ramon Turró,41.40633463591839,2.211223456711735,hospitals
27,Centre d'Atenció Primària Poblenou,41.405766184433745,2.20237655703193,hospitals
28,Hospital de dia - Numància,41.38142443243878,2.1410436292439172,hospitals
29,Hospital El Pilar - Institut Cardiovascular Sant Jordi,41.400456568684135,2.148500292440888,hospitals
30,Centre d'Atenció Primària Adrià,41.40045335150616,2.138800439931985,hospitals
31,Hospital Delfos,41.414037620960016,2.142634426054252,hospitals
32,Hospital de Dia,41.408839945402555,2.149852407760057,hospitals
33,Hospital  Sociosanitari Mutuam Güell,41.411445154741465,2.156727683175406,hospitals
34,Clínica Sant Honorat,41.412168077418634,2.135828746667937,hospitals
35,Clínica Serveis Clinics S.A.U,41.41251052614851,2.136094653004304,hospitals
36,Fundació Hospital de Dia de Nou Barris,41.44298880234272,2.175021416842057,hospitals
37,Clínica Sant Antoni,41.356077131946996,2.143293943034445,hospitals
38,Centre d'Atenció Primària Chafarinas,41.4469756577075,2.183285763706376,hospitals
39,Policlínica Barcelona,41.403301493154544,2.1496198021142012,hospitals
40,Centre d'Atenció Primària Bordeta - Magòria,41.36986934117719,2.14126001076402,hospitals
41,Hospital de la Santa Creu i Sant Pau,41.415441083959905,2.173959868355568,hospitals
42,Centre d'Atenció Primària Sarrià,41.40196697142779,2.121523780191905,hospitals
43,Medicina Estètica Balmes,41.391325621433246,2.159836850433513,hospitals
44,Hospital Quirónsalud Barcelona,41.41570648103172,2.137892101061759,hospitals
45,Clinica del Son Estivill,41.401672449023216,2.128538075607511,hospitals
46,Hospital Plató,41.401300020827094,2.142427997743021,hospitals
47,Instituto Oftalmológico Tres Torres,41.39766980618415,2.129935152509942,hospitals
48,Comunitat Terapèutica Clínica Llúria,41.392499164848324,2.15983488479965,hospitals
49,Centre d'Atenció Primària Sagrada Família,41.41019859412113,2.176701437705301,hospitals
50,Institut Oftalmologia Gabriel Simón,41.39646221745104,2.156455652254697,hospitals
51,Centre d'Atenció Primaria,41.42632706053321,2.176160577477392,hospitals
52,Clínica Nostra Senyora del Remei,41.40950588098142,2.159728804474834,hospitals
53,Centre de Dia Serveis Geriàtrics de Barcelona *Av Meridiana,41.425456792041395,2.187124388138771,hospitals
54,Centre d'Atenció Primària Comte Borrell,41.38950562237319,2.146397759629386,hospitals
55,Centre d'Atenció Primària de la Marina,41.3618090328203,2.136294923801782,hospitals
56,Cliníca Axisclínic *Comte d'Urgell,41.38687068385529,2.152621197740939,hospitals
57,Centre d'Atenció Primària Sants,41.376766162099585,2.135072395418712,hospitals
58,Residència Sociosanitaria Assistida Psicoclínica Mare de Déu de la Mercè,41.43787657189986,2.161990838601969,hospitals
59,Centre d'Atenció Primària Guinardó,41.419029908950506,2.1787770228527332,hospitals
60,Clínica Sanza,41.39607868676644,2.156725438556575,hospitals
61,Centre d'Atenció Primària Besòs,41.41539857878109,2.215447566327428,hospitals
62,Clínica Sant Jordi,41.43675865439791,2.193077895717268,hospitals
63,Hospital Mare de Déu de la Mercè,41.43787657189986,2.161990838601969,hospitals
64,Clínica Corachan,41.39352284333145,2.130747645161546,hospitals
65,Hospital Clínic i Provincial,41.38955539831457,2.152194463242196,hospitals
66,Clínica Bonanova de Cirurgia Ocular,41.40535365944363,2.130891065672255,hospitals
67,Centre d'Atenció Primària Vallvidrera,41.41381756046356,2.104163979913305,hospitals
68,Hospital de Nens de Barcelona,41.39739039003385,2.173884369793785,hospitals
69,Centre d'Atenció Primària Trinitat Vella,41.45098193478274,2.192776535534067,hospitals
70,Centre d'Atenció Primària Barceloneta,41.38343360981441,2.19468362199412,hospitals
71,Centre d'Atenció Primària Ciutat Meridiana,41.46041438468622,2.181427707023402,hospitals
72,Hospital de Dia,41.41283388063477,2.218543838993796,hospitals
73,Centre d'Atenció Primària Roger de Flor,41.398895360158804,2.1727478193275482,hospitals
74,Clínica Geriàtrica Solàrium,41.41730024131077,2.138063025938122,hospitals
75,Centre d'Atenció Primària Roquetes,41.44617408664395,2.173925972696373,hospitals
76,Clínica Coroleu,41.433002276705444,2.187001818245821,hospitals
77,Centre d'Atenció Primària Passeig Sant Joan,41.39267932164973,2.178962864832544,hospitals
78,Hospital Casa de la Maternitat,41.385476133494954,2.126690663646888,hospitals
79,Centre d'Atenció Primària La Sagrera,41.422424588149966,2.190356266070857,hospitals
80,Centre d'Atenció Primària Doctor Carles Ribas,41.35829397580574,2.144320516341356,hospitals
81,Hospital de l'Esperança,41.410567576190786,2.154811776742894,hospitals
82,Centre d'Atenció Primària Sanllehy,41.41336311768161,2.161046463543104,hospitals
83,Centre d'Atenció Primària El Carmel,41.420858819550936,2.155035309477462,hospitals
84,Centre d'Urgències d'Atenció Primària Hospital Dos de Maig,41.410466667783425,2.176649237190462,hospitals
85,Hospital de Dia Còrsega,41.41065182999176,2.17865001498802,hospitals
86,Centro Médico Teknon,41.40548450111436,2.128381188050171,hospitals
87,Centre d'Atenció Primària Carles I,41.3987059201658,2.182270345878716,hospitals
88,Nou Hospital Evangèlic,41.41110327599354,2.15891871270716,hospitals
89,Centre d'Atenció Primària Les Hortes,41.371650458215214,2.166814680601924,hospitals
90,Clínica Institut Marquès,41.38932093617983,2.12883403194805,hospitals
91,Centre d'Atenció Primària Vallcarca-Sant Gervasi,41.41581540340154,2.141880198393869,hospitals
92,Centre d'Atenció Primària Sardenya,41.40946879799104,2.165559158653853,hospitals
93,Centre d'Atenció Primària La Pau,41.42293083907828,2.208656896009578,hospitals
94,Centre d'Atenció Primària Les Corts,41.384846652460126,2.123743237272537,hospitals
95,Centre d'Atenció Primària Horta,41.42884278775608,2.156994394577451,hospitals
96,Centre d'Atenció Primària Sant Martí,41.41416572459714,2.19734083148225,hospitals
97,Centre d'Atenció Primària Casc Antic,41.390333637003735,2.180476543991248,hospitals
98,Hospital CIMA. Centro Internacional de Medicina Avanzada,41.39110575704744,2.123644032557961,hospitals
99,Centre d'Atenció Primària Montnegre,41.38761794394156,2.1387399569666,hospitals
100,Centre d'Atenció Primària El Clot,41.41176677851338,2.193049312588346,hospitals
101,Centre d'Urgències d'Atenció Primària Horta,41.43484056890944,2.157429990506305,hospitals
102,Clínica Dermatològica Dermik,41.39475232863729,2.136253299497502,hospitals
103,Hospital Fremap - Centre de Prevenció i Rehabilitació,41.401464872124905,2.150465377464447,hospitals
104,Centre d'Atenció Primària Vila Olímpica,41.390455634154854,2.194732937329588,hospitals
105,Centre d'Atenció Primària Passeig Maragall,41.41574157238098,2.180738533712315,hospitals
106,Unitat Cirurgia Barcelona,41.38527279999507,2.12605640432412,hospitals
107,Centre d'Atenció Primària Doctor Lluís Sayé,41.38433595216771,2.165173981341848,hospitals
108,Hospital del Mar,41.38343360981441,2.19468362199412,hospitals
109,Clínica Oftalmològica Visioncore,41.3997262174321,2.147936359853517,hospitals
110,Clínica Oftalvist,41.40107025528557,2.125111959369308,hospitals
111,Centre d'Atenció Primària Guineueta,41.43953322554174,2.166042134148101,hospitals
112,"Institut d'Urologia, Nefrologia i Andrologia",41.41420672357582,2.174376777322996,hospitals
113,Clínica Mi Tres Torres,41.399248992103516,2.128860329990202,hospitals
114,Centre d'Atenció Primària Casernes,41.443165080225725,2.192838290511633,hospitals
115,Centre d'Urgències d'Atenció Primària Casernes de Sant Andreu,41.443165080225725,2.192838290511633,hospitals
116,Clínica Podològica Integral,41.363372895335004,2.13701259868582,hospitals
117,Centre d'Urgències d'Atenció Primària,41.401300020827094,2.142427997743021,hospitals
118,Centre d'Urgències d'Atenció Primària,41.38879799075202,2.145445151429398,hospitals
119,Instituto de Trastornos Alimentarios,41.39707344769596,2.148819761970303,hospitals
120,Servei d'Urgències Pediàtriques,41.38142443243878,2.1410436292439172,hospitals
121,Centre d'Atenció Primària Larrard,41.410518629320414,2.15615288310784,hospitals
122,Hospital de Dia d'Adolescents Les Corts - Sarrià - Sant Gervasi,41.40196697142779,2.121523780191905,hospitals
123,Hospital de Dia,41.42632706053321,2.176160577477392,hospitals
124,Centre d'Atenció Primària Sant Andreu,41.433213500197276,2.183633941889013,hospitals
125,Centre d'Atenció Primària San Rafael,41.42627030840487,2.140423412583702,hospitals
126,Hospital de Dia per Adolescents en Salut Mental,41.36549941267989,2.139637719083575,hospitals
127,Clínica Sagrada Família,41.40070166539195,2.134797456051401,hospitals
128,Centre d'Atenció Primària  Vila de Gràcia-Cibeles,41.39869811526309,2.161994930202933,hospitals
129,Centre d'Atenció Primària Roger,41.377408215094576,2.128505915206101,hospitals
130,Centre d'Atenció Primària Pare Claret,41.404125458215425,2.164613046569683,hospitals
131,Clínica Oftalmologica Castanera,41.405492406791566,2.128377221247123,hospitals
0,Farmàcia Boada i Soler,41.40638145377373,2.134178455664064,pharmacies
1,"Farmàcia Rojo Arribas, Itziar",41.37647111082778,2.169131102864034,pharmacies
2,Farmàcia Muntané Rodrigo,41.41618246483298,2.19047268183501,pharmacies
3,Farmàcia de Marfà Vila,41.42168744134854,2.186479626468808,pharmacies
4,Farmàcia Delesie,41.37160809372049,2.131516080996045,pharmacies
5,Farmàcia Altirriba Gutierrez,41.43062527475226,2.15666800804847,pharmacies
6,Farmàcia Broggi Coma,41.42353890299836,2.204879301880172,pharmacies
7,Farmàcia Marín Sánchez,41.39001692406713,2.1256212212589,pharmacies
8,Farmàcia Torres Pomar,41.391343282194164,2.125416172168702,pharmacies
9,Farmàcia Rojo Boixareu,41.40484797298456,2.167925035592707,pharmacies
10,Farmàcia Malo Cruz,41.40584568423465,2.169636577096602,pharmacies
11,Farmàcia Nadal Casas,41.38457082057634,2.17043579655142,pharmacies
12,Farmàcia Subias Solana,41.392731538475026,2.185040680673743,pharmacies
13,Farmàcia Moliner Soto,41.40189245676839,2.179478721677037,pharmacies
14,Farmàcia Barberà Mare,41.42141848636279,2.145443471762727,pharmacies
15,Farmàcia Garcia Brosa,41.39706078902523,2.134224226613186,pharmacies
16,Farmàcia Esquerra Guixa,41.41516014048474,2.182459852445284,pharmacies
17,Farmàcia García Rocafort,41.393272994571575,2.139055471795854,pharmacies
18,Farmàcia Albareda Pérez,41.41150293002443,2.177152602452965,pharmacies
19,Farmàcia Fullana Barceló,41.40902837832473,2.134873820092687,pharmacies
20,Farmàcia Del Castillo Guerrero,41.42221487488143,2.16060005145937,pharmacies
21,Farmàcia Marquès Wien,41.42445043309473,2.185770199388488,pharmacies
22,Farmàcia Blanc Melià,41.42503445093717,2.184350865800851,pharmacies
23,Farmàcia Galup Russines,41.389591735031594,2.17080896991305,pharmacies
24,Farmàcia Marta Homs Balló,41.40155742850991,2.189017319874064,pharmacies
25,Farmàcia Colomina Castella,41.402000844578055,2.127760059513912,pharmacies
26,Farmàcia Fiol Belart,41.3852572405333,2.137165634840594,pharmacies
27,Farmàcia  Franquesa Massó,41.38641089612236,2.162197650324229,pharmacies
28,Farmàcia Berge Sahli,41.35889628858374,2.142840572558758,pharmacies
29,Farmàcia Sánchez-Martínez,41.413514374165935,2.163770215087065,pharmacies
30,Farmàcia Hernández Abellán,41.40115896983095,2.166329106152828,pharmacies
31,Farmàcia Forcada Llamusí,41.37079351161486,2.133459488131815,pharmacies
32,Farmàcia Martí Mas,41.39954621730243,2.174398114543536,pharmacies
33,Farmàcia Boixeda Batllori,41.424410767029876,2.153456213946876,pharmacies
34,Farmàcia  Ortuño Gobern,41.39372517941003,2.176312234963875,pharmacies
35,Farmàcia Barturen Echeverria,41.39858217847671,2.182773938150641,pharmacies
36,Farmàcia Gil - Cortés,41.40401439966811,2.155418275653102,pharmacies
37,Farmàcia Beltrán Rovira,41.378384991317404,2.169271822534402,pharmacies
38,Farmàcia Camprubí Ribalta,41.37933213178242,2.172256488362558,pharmacies
39,Farmàcia Colomina Guitart,41.40469442900483,2.145207093483753,pharmacies
40,Farmàcia Vives Seguí,41.418064506368005,2.207613288435563,pharmacies
41,Farmàcia Aparisi Serrano,41.41207758855395,2.184521095495292,pharmacies
42,"Farmàcia Cerra, Mario",41.385207562597586,2.1806949488414,pharmacies
43,Farmàcia Soro Mas,41.37234319856108,2.170965695329971,pharmacies
44,Farmàcia Riba Ijalba,41.40647377548795,2.138655187503043,pharmacies
45,Farmàcia Teresa Susana Montenegro,41.4266851721808,2.175500056712323,pharmacies
46,Farmàcia Fuertes Tena,41.43265990694856,2.160680338338219,pharmacies
47,Farmàcia Jordi de Bolós,41.39166621624898,2.1624247912578722,pharmacies
48,Farmàcia Sánchez Aparicio,41.37087426633563,2.139769627946997,pharmacies
49,Farmàcia Fiol Belart,41.388776893806764,2.154528522935057,pharmacies
50,Farmàcia Escudero Garcia,41.375233314360166,2.140543323780455,pharmacies
51,Farmàcia de Dou Reales,41.3752063158488,2.161963381002588,pharmacies
52,Farmàcia Serra Trull,41.38382523336709,2.139841341459571,pharmacies
53,Farmàcia Martin Blanes,41.44357879640815,2.188293930812332,pharmacies
54,Farmàcia Valls Castellví,41.3956355461753,2.163147470897136,pharmacies
55,Farmàcia Alonso Ramos,41.37360208493193,2.136554674812068,pharmacies
56,Farmàcia Urgell Roura,41.40123957760711,2.17431839787831,pharmacies
57,Farmàcia Domingo Ortega,41.414271537354665,2.193938746822938,pharmacies
58,Farmàcia Boada Solsona,41.38898253914177,2.132994998273799,pharmacies
59,Farmàcia García Coma,41.41148507862901,2.199077745108408,pharmacies
60,Farmàcia Bozal de Febrer,41.404447528697936,2.1693756876385892,pharmacies
61,Farmàcia Conti Zalacain,41.38043193663099,2.155850520334659,pharmacies
62,Farmàcia Alemany Cahner,41.382618331701885,2.158759805110126,pharmacies
63,Farmàcia Martínez Montero,41.375831219710065,2.174835463869682,pharmacies
64,Farmàcia Camps Arraez,41.43457479890257,2.204912628862514,pharmacies
65,Farmàcia Salabert,41.39686617174802,2.14869346663728,pharmacies
66,Farmàcia Allue Mugarra,41.380696058839334,2.161227817307409,pharmacies
67,Farmàcia Clapés Viñas,41.43381060796746,2.1892905825595,pharmacies
68,Farmàcia Belloc Díaz,41.40782973344615,2.144483011339519,pharmacies
69,Farmàcia Romans Bosch,41.42234041038361,2.2015709699403,pharmacies
70,Farmàcia Canals Garcia,41.43227540979134,2.158073217279197,pharmacies
71,Farmàcia Bosch de Basea Cuscó,41.388716721029816,2.156279146305941,pharmacies
72,Farmàcia Pellicer-Miralles,41.43636941880128,2.186635368191952,pharmacies
73,Farmàcia Brillas Trilla,41.41516986580125,2.196194831406175,pharmacies
74,Farmàcia Rodríguez Vilar,41.37688744803088,2.177592959819327,pharmacies
75,Farmàcia Forés del Ruste,41.429421168270416,2.158518772229449,pharmacies
76,Farmàcia Soler Bertolich,41.373204306508086,2.142409454576379,pharmacies
77,Farmàcia Roca Tugàs,41.39293957977678,2.149036428817162,pharmacies
78,Farmàcia Gazulla Abío,41.39834468490782,2.127835325388865,pharmacies
79,Farmàcia Iglesias Huix,41.374835974873726,2.159505779934341,pharmacies
80,Farmàcia Castany Plana,41.396653843490256,2.144423097883987,pharmacies
81,Farmàcia Alejandre Bas,41.40988467951718,2.203500681777104,pharmacies
82,Farmàcia Núria Bartolomé,41.42579746950342,2.2009847797692412,pharmacies
83,Farmàcia Joan Boncompte Alseda,41.44742608759894,2.174016253649525,pharmacies
84,Farmàcia Durán Pou,41.40995369904023,2.174211367210744,pharmacies
85,Farmàcia Luna Molero,41.37375997038942,2.170075997448668,pharmacies
86,Farmàcia Gimeno Fité,41.38970012790028,2.159521464853537,pharmacies
87,Farmàcia de Vega Masana,41.38270562953986,2.1535445061983562,pharmacies
88,Farmacia Jové Gascon Maria Rosa,41.4172028109403,2.193893756437061,pharmacies
89,Farmàcia Estaun Morell,41.445736451795185,2.191368864917874,pharmacies
90,Farmàcia Forès Palau,41.373749645890136,2.146845837980011,pharmacies
91,Farmàcia Soler Gornals *Consell de Cent,41.391578918451536,2.166508442964425,pharmacies
92,Farmàcia Riba,41.37948694729097,2.155667343400287,pharmacies
93,Farmàcia González Solà,41.40849872387465,2.18189562517569,pharmacies
94,Farmàcia Busquets Recasens,41.40983427467187,2.210325564214462,pharmacies
95,Farmàcia Sambola Puig,41.38730032688276,2.153662428455764,pharmacies
96,Farmàcia Pineda Marfà,41.39849083029676,2.120001984456373,pharmacies
97,Farmàcia Pujadas Zaragoza,41.376291155228124,2.154672399386188,pharmacies
98,Farmàcia Marimón Carvajal,41.428050964441006,2.133624988016794,pharmacies
99,Farmàcia Benedicto López,41.40600748423453,2.160377886833998,pharmacies
100,Farmàcia Laguna Ventosa,41.40527473708341,2.175271258944589,pharmacies
101,Farmàcia Iza Marco,41.44693359301411,2.175216259396005,pharmacies
102,Farmàcia Fabre Cabané,41.40828613245314,2.184588203622601,pharmacies
103,Farmàcia Martínez Campos,41.389142187074704,2.173916245511652,pharmacies
104,Farmàcia Bastida Sicart,41.40131528034582,2.160702599305198,pharmacies
105,Farmàcia Veciana Borràs,41.404569015948844,2.158644724727374,pharmacies
106,Farmàcia Martín Sancho,41.423273830207705,2.148904986927095,pharmacies
107,Farmàcia Campos Garcia,41.39091277209797,2.131049877964602,pharmacies
108,Farmàcia Cuixart Llopis,41.42225051044246,2.207888413175917,pharmacies
109,Farmàcia Bandrés Font,41.37994772587727,2.152673056703874,pharmacies
110,Farmàcia Hernández Pérez,41.434838738610964,2.16195029642079,pharmacies
111,Farmàcia Alonso Ramos,41.37752840789168,2.136076122152455,pharmacies
112,Farmàcia Bargalló Ferrer,41.40706721555704,2.150999645405611,pharmacies
113,Farmàcia Malaspina Casulleras,41.39032727244411,2.183687938369435,pharmacies
114,Farmàcia Ferrer San José,41.4046707448704,2.165829242828203,pharmacies
115,Farmàcia Soler Cuyàs,41.40689592839418,2.1681477809001892,pharmacies
116,"Farmàcia González - Meneses Simón, Berta",41.388929373101284,2.162640881138499,pharmacies
117,Farmàcia Llenas - Vilardell,41.37506790912113,2.171896909879876,pharmacies
118,Farmàcia Unyo Boyer,41.394827847753064,2.166843075907412,pharmacies
119,Farmàcia Giner Mongort,41.42828501282285,2.162538615064074,pharmacies
120,Farmàcia Alsina Casalduero,41.39898079996727,2.162365522810854,pharmacies
121,Farmàcia Iglesias Bergadà,41.4178785301523,2.182734676343797,pharmacies
122,Farmàcia Lozano Salvatella,41.43183290759289,2.176753066977793,pharmacies
123,Farmàcia Blázquez Rodríguez,41.41338592448519,2.15883465754657,pharmacies
124,Farmàcia Francés Ferrando,41.375806386217775,2.153052109980926,pharmacies
125,Farmàcia Naudín Ferrer,41.40791618962941,2.179260140444702,pharmacies
126,Farmàcia Tous,41.387079129537234,2.112602608728473,pharmacies
127,Farmàcia García Modrego,41.43766497081827,2.204156005979734,pharmacies
128,Farmàcia Royo Barguès,41.39662441163809,2.151330544812461,pharmacies
129,Farmàcia Aranda Guerra,41.42879705453506,2.180083476514341,pharmacies
130,Farmàcia Garrofé Pujol,41.42817448412725,2.172853540822387,pharmacies
131,Farmàcia Bassas Costa,41.40073801446959,2.137036012913078,pharmacies
132,Farmàcia García López,41.40275235672191,2.160203927045618,pharmacies
133,Farmàcia Crespo Molina,41.419749216584194,2.140891556514483,pharmacies
