Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Edat_quinquennal,Nombre
2022,8,Nou Barris,50,les Roquetes,Dones,55-59 anys,60
2022,8,Nou Barris,50,les Roquetes,Dones,60-64 anys,68
2022,8,Nou Barris,50,les Roquetes,Dones,65-69 anys,77
2022,8,Nou Barris,48,la Guineueta,Homes,95-99 anys,5
2022,8,Nou Barris,50,les Roquetes,Dones,70-74 anys,84
2022,8,Nou Barris,50,les Roquetes,Dones,80-84 anys,84
2022,8,Nou Barris,50,les Roquetes,Dones,85-89 anys,102
2022,8,Nou Barris,50,les Roquetes,Dones,90-94 anys,47
2022,8,Nou Barris,50,les Roquetes,Dones,95-99 anys,7
2022,8,Nou Barris,50,les Roquetes,Dones,100 anys i més,2
2022,8,Nou Barris,50,les Roquetes,Homes,< 25 anys,17
2022,8,Nou Barris,50,les Roquetes,Homes,25-29 anys,28
2022,8,Nou Barris,50,les Roquetes,Dones,75-79 anys,114
2022,8,Nou Barris,48,la Guineueta,Homes,90-94 anys,24
2022,8,Nou Barris,48,la Guineueta,Homes,85-89 anys,49
2022,8,Nou Barris,48,la Guineueta,Homes,80-84 anys,47
2022,8,Nou Barris,47,Can Peguera,Dones,65-69 anys,15
2022,8,Nou Barris,47,Can Peguera,Dones,70-74 anys,15
2022,8,Nou Barris,47,Can Peguera,Dones,75-79 anys,13
2022,8,Nou Barris,47,Can Peguera,Dones,80-84 anys,21
2022,8,Nou Barris,47,Can Peguera,Dones,85-89 anys,34
2022,8,Nou Barris,47,Can Peguera,Dones,90-94 anys,10
2022,8,Nou Barris,47,Can Peguera,Dones,95-99 anys,4
2022,8,Nou Barris,47,Can Peguera,Dones,100 anys i més,0
2022,8,Nou Barris,47,Can Peguera,Homes,< 25 anys,1
2022,8,Nou Barris,47,Can Peguera,Homes,25-29 anys,10
2022,8,Nou Barris,47,Can Peguera,Homes,30-34 anys,13
2022,8,Nou Barris,47,Can Peguera,Homes,35-39 anys,8
2022,8,Nou Barris,47,Can Peguera,Homes,40-44 anys,17
2022,8,Nou Barris,47,Can Peguera,Homes,45-49 anys,13
2022,8,Nou Barris,47,Can Peguera,Homes,50-54 anys,9
2022,8,Nou Barris,47,Can Peguera,Dones,60-64 anys,15
2022,8,Nou Barris,47,Can Peguera,Dones,55-59 anys,19
2022,8,Nou Barris,47,Can Peguera,Dones,50-54 anys,13
2022,8,Nou Barris,47,Can Peguera,Dones,45-49 anys,16
2022,8,Nou Barris,46,el Turó de la Peira,Homes,50-54 anys,69
2022,8,Nou Barris,46,el Turó de la Peira,Homes,55-59 anys,76
2022,8,Nou Barris,46,el Turó de la Peira,Homes,60-64 anys,80
2022,8,Nou Barris,46,el Turó de la Peira,Homes,65-69 anys,51
2022,8,Nou Barris,46,el Turó de la Peira,Homes,70-74 anys,40
2022,8,Nou Barris,46,el Turó de la Peira,Homes,75-79 anys,31
2022,8,Nou Barris,46,el Turó de la Peira,Homes,80-84 anys,31
2022,8,Nou Barris,47,Can Peguera,Homes,55-59 anys,15
2022,8,Nou Barris,46,el Turó de la Peira,Homes,85-89 anys,44
2022,8,Nou Barris,46,el Turó de la Peira,Homes,95-99 anys,6
2022,8,Nou Barris,46,el Turó de la Peira,Homes,100 anys i més,0
2022,8,Nou Barris,47,Can Peguera,Dones,< 25 anys,0
2022,8,Nou Barris,47,Can Peguera,Dones,25-29 anys,6
2022,8,Nou Barris,47,Can Peguera,Dones,30-34 anys,16
2022,8,Nou Barris,47,Can Peguera,Dones,35-39 anys,7
2022,8,Nou Barris,47,Can Peguera,Dones,40-44 anys,9
2022,8,Nou Barris,46,el Turó de la Peira,Homes,90-94 anys,29
2022,8,Nou Barris,51,Verdun,Dones,40-44 anys,58
2022,8,Nou Barris,47,Can Peguera,Homes,60-64 anys,10
2022,8,Nou Barris,47,Can Peguera,Homes,70-74 anys,9
2022,8,Nou Barris,48,la Guineueta,Dones,90-94 anys,87
2022,8,Nou Barris,48,la Guineueta,Dones,95-99 anys,22
2022,8,Nou Barris,48,la Guineueta,Dones,100 anys i més,0
2022,8,Nou Barris,48,la Guineueta,Homes,< 25 anys,6
2022,8,Nou Barris,48,la Guineueta,Homes,25-29 anys,14
2022,8,Nou Barris,48,la Guineueta,Homes,30-34 anys,26
2022,8,Nou Barris,48,la Guineueta,Homes,35-39 anys,32
2022,8,Nou Barris,48,la Guineueta,Homes,40-44 anys,48
2022,8,Nou Barris,48,la Guineueta,Homes,45-49 anys,54
2022,8,Nou Barris,48,la Guineueta,Homes,50-54 anys,68
2022,8,Nou Barris,48,la Guineueta,Homes,55-59 anys,61
2022,8,Nou Barris,48,la Guineueta,Homes,60-64 anys,50
2022,8,Nou Barris,48,la Guineueta,Homes,65-69 anys,33
2022,8,Nou Barris,48,la Guineueta,Homes,70-74 anys,41
2022,8,Nou Barris,48,la Guineueta,Homes,75-79 anys,36
2022,8,Nou Barris,48,la Guineueta,Dones,85-89 anys,173
2022,8,Nou Barris,48,la Guineueta,Dones,80-84 anys,173
2022,8,Nou Barris,48,la Guineueta,Dones,75-79 anys,184
2022,8,Nou Barris,48,la Guineueta,Dones,70-74 anys,126
2022,8,Nou Barris,47,Can Peguera,Homes,75-79 anys,6
2022,8,Nou Barris,47,Can Peguera,Homes,80-84 anys,6
2022,8,Nou Barris,47,Can Peguera,Homes,85-89 anys,2
2022,8,Nou Barris,47,Can Peguera,Homes,90-94 anys,3
2022,8,Nou Barris,47,Can Peguera,Homes,95-99 anys,0
2022,8,Nou Barris,47,Can Peguera,Homes,100 anys i més,0
2022,8,Nou Barris,48,la Guineueta,Dones,< 25 anys,6
2022,8,Nou Barris,47,Can Peguera,Homes,65-69 anys,8
2022,8,Nou Barris,48,la Guineueta,Dones,25-29 anys,12
2022,8,Nou Barris,48,la Guineueta,Dones,35-39 anys,24
2022,8,Nou Barris,48,la Guineueta,Dones,40-44 anys,36
2022,8,Nou Barris,48,la Guineueta,Dones,45-49 anys,35
2022,8,Nou Barris,48,la Guineueta,Dones,50-54 anys,51
2022,8,Nou Barris,48,la Guineueta,Dones,55-59 anys,63
2022,8,Nou Barris,48,la Guineueta,Dones,60-64 anys,67
2022,8,Nou Barris,48,la Guineueta,Dones,65-69 anys,101
2022,8,Nou Barris,48,la Guineueta,Dones,30-34 anys,21
2022,8,Nou Barris,46,el Turó de la Peira,Homes,45-49 anys,80
2022,8,Nou Barris,51,Verdun,Dones,45-49 anys,76
2022,8,Nou Barris,51,Verdun,Dones,55-59 anys,58
2022,8,Nou Barris,54,Torre Baró,Dones,35-39 anys,7
2022,8,Nou Barris,54,Torre Baró,Dones,40-44 anys,5
2022,8,Nou Barris,54,Torre Baró,Dones,45-49 anys,5
2022,8,Nou Barris,54,Torre Baró,Dones,50-54 anys,11
2022,8,Nou Barris,54,Torre Baró,Dones,55-59 anys,10
2022,8,Nou Barris,54,Torre Baró,Dones,60-64 anys,9
2022,8,Nou Barris,54,Torre Baró,Dones,65-69 anys,9
2022,8,Nou Barris,54,Torre Baró,Dones,70-74 anys,10
2022,8,Nou Barris,54,Torre Baró,Dones,75-79 anys,13
2022,8,Nou Barris,54,Torre Baró,Dones,80-84 anys,8
2022,8,Nou Barris,54,Torre Baró,Dones,85-89 anys,8
2022,8,Nou Barris,54,Torre Baró,Dones,90-94 anys,3
2022,8,Nou Barris,54,Torre Baró,Dones,95-99 anys,2
2022,8,Nou Barris,54,Torre Baró,Dones,100 anys i més,0
2022,8,Nou Barris,54,Torre Baró,Homes,< 25 anys,3
2022,8,Nou Barris,54,Torre Baró,Dones,30-34 anys,2
2022,8,Nou Barris,54,Torre Baró,Homes,25-29 anys,1
2022,8,Nou Barris,54,Torre Baró,Dones,25-29 anys,2
2022,8,Nou Barris,53,la Trinitat Nova,Homes,100 anys i més,0
2022,8,Nou Barris,53,la Trinitat Nova,Homes,25-29 anys,15
2022,8,Nou Barris,53,la Trinitat Nova,Homes,30-34 anys,24
2022,8,Nou Barris,53,la Trinitat Nova,Homes,35-39 anys,26
2022,8,Nou Barris,53,la Trinitat Nova,Homes,40-44 anys,30
2022,8,Nou Barris,53,la Trinitat Nova,Homes,45-49 anys,39
2022,8,Nou Barris,53,la Trinitat Nova,Homes,50-54 anys,48
2022,8,Nou Barris,53,la Trinitat Nova,Homes,55-59 anys,46
2022,8,Nou Barris,53,la Trinitat Nova,Homes,60-64 anys,47
2022,8,Nou Barris,53,la Trinitat Nova,Homes,65-69 anys,38
2022,8,Nou Barris,53,la Trinitat Nova,Homes,70-74 anys,34
2022,8,Nou Barris,53,la Trinitat Nova,Homes,75-79 anys,23
2022,8,Nou Barris,53,la Trinitat Nova,Homes,80-84 anys,15
2022,8,Nou Barris,53,la Trinitat Nova,Homes,85-89 anys,9
2022,8,Nou Barris,53,la Trinitat Nova,Homes,90-94 anys,4
2022,8,Nou Barris,53,la Trinitat Nova,Homes,95-99 anys,0
2022,8,Nou Barris,54,Torre Baró,Dones,< 25 anys,1
2022,8,Nou Barris,54,Torre Baró,Homes,30-34 anys,12
2022,8,Nou Barris,54,Torre Baró,Homes,35-39 anys,15
2022,8,Nou Barris,54,Torre Baró,Homes,40-44 anys,16
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,60-64 anys,39
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,65-69 anys,41
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,70-74 anys,54
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,75-79 anys,82
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,80-84 anys,77
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,85-89 anys,53
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,90-94 anys,18
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,95-99 anys,6
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,100 anys i més,0
2022,8,Nou Barris,55,Ciutat Meridiana,Homes,< 25 anys,4
2022,8,Nou Barris,55,Ciutat Meridiana,Homes,25-29 anys,20
2022,8,Nou Barris,55,Ciutat Meridiana,Homes,30-34 anys,18
2022,8,Nou Barris,55,Ciutat Meridiana,Homes,35-39 anys,21
2022,8,Nou Barris,55,Ciutat Meridiana,Homes,40-44 anys,29
2022,8,Nou Barris,55,Ciutat Meridiana,Homes,45-49 anys,46
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,55-59 anys,32
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,50-54 anys,33
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,45-49 anys,19
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,40-44 anys,14
2022,8,Nou Barris,54,Torre Baró,Homes,45-49 anys,10
2022,8,Nou Barris,54,Torre Baró,Homes,50-54 anys,15
2022,8,Nou Barris,54,Torre Baró,Homes,55-59 anys,16
2022,8,Nou Barris,54,Torre Baró,Homes,60-64 anys,13
2022,8,Nou Barris,54,Torre Baró,Homes,65-69 anys,14
2022,8,Nou Barris,54,Torre Baró,Homes,70-74 anys,9
2022,8,Nou Barris,54,Torre Baró,Homes,75-79 anys,6
2022,8,Nou Barris,53,la Trinitat Nova,Homes,< 25 anys,10
2022,8,Nou Barris,54,Torre Baró,Homes,80-84 anys,0
2022,8,Nou Barris,54,Torre Baró,Homes,90-94 anys,0
2022,8,Nou Barris,54,Torre Baró,Homes,95-99 anys,1
2022,8,Nou Barris,54,Torre Baró,Homes,100 anys i més,0
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,< 25 anys,5
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,25-29 anys,13
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,30-34 anys,11
2022,8,Nou Barris,55,Ciutat Meridiana,Dones,35-39 anys,10
2022,8,Nou Barris,54,Torre Baró,Homes,85-89 anys,3
2022,8,Nou Barris,53,la Trinitat Nova,Dones,100 anys i més,0
2022,8,Nou Barris,53,la Trinitat Nova,Dones,95-99 anys,8
2022,8,Nou Barris,53,la Trinitat Nova,Dones,90-94 anys,46
2022,8,Nou Barris,51,Verdun,Homes,75-79 anys,35
2022,8,Nou Barris,51,Verdun,Homes,80-84 anys,31
2022,8,Nou Barris,51,Verdun,Homes,85-89 anys,33
2022,8,Nou Barris,51,Verdun,Homes,90-94 anys,13
2022,8,Nou Barris,51,Verdun,Homes,95-99 anys,4
2022,8,Nou Barris,51,Verdun,Homes,100 anys i més,0
2022,8,Nou Barris,52,la Prosperitat,Dones,< 25 anys,18
2022,8,Nou Barris,52,la Prosperitat,Dones,25-29 anys,55
2022,8,Nou Barris,52,la Prosperitat,Dones,30-34 anys,69
2022,8,Nou Barris,52,la Prosperitat,Dones,35-39 anys,53
2022,8,Nou Barris,52,la Prosperitat,Dones,40-44 anys,72
2022,8,Nou Barris,52,la Prosperitat,Dones,45-49 anys,89
2022,8,Nou Barris,52,la Prosperitat,Dones,50-54 anys,98
2022,8,Nou Barris,52,la Prosperitat,Dones,55-59 anys,110
2022,8,Nou Barris,52,la Prosperitat,Dones,60-64 anys,121
2022,8,Nou Barris,51,Verdun,Homes,70-74 anys,40
2022,8,Nou Barris,51,Verdun,Homes,65-69 anys,42
2022,8,Nou Barris,51,Verdun,Homes,60-64 anys,51
2022,8,Nou Barris,51,Verdun,Homes,55-59 anys,73
2022,8,Nou Barris,51,Verdun,Dones,60-64 anys,78
2022,8,Nou Barris,51,Verdun,Dones,65-69 anys,89
2022,8,Nou Barris,51,Verdun,Dones,70-74 anys,109
2022,8,Nou Barris,51,Verdun,Dones,75-79 anys,104
2022,8,Nou Barris,51,Verdun,Dones,80-84 anys,123
2022,8,Nou Barris,51,Verdun,Dones,85-89 anys,97
2022,8,Nou Barris,51,Verdun,Dones,90-94 anys,45
2022,8,Nou Barris,52,la Prosperitat,Dones,65-69 anys,137
2022,8,Nou Barris,51,Verdun,Dones,95-99 anys,15
2022,8,Nou Barris,51,Verdun,Homes,< 25 anys,4
2022,8,Nou Barris,51,Verdun,Homes,25-29 anys,17
2022,8,Nou Barris,51,Verdun,Homes,30-34 anys,37
2022,8,Nou Barris,51,Verdun,Homes,35-39 anys,29
2022,8,Nou Barris,51,Verdun,Homes,40-44 anys,70
2022,8,Nou Barris,51,Verdun,Homes,45-49 anys,67
2022,8,Nou Barris,51,Verdun,Homes,50-54 anys,77
2022,8,Nou Barris,51,Verdun,Dones,100 anys i més,2
2022,8,Nou Barris,51,Verdun,Dones,50-54 anys,47
2022,8,Nou Barris,52,la Prosperitat,Dones,70-74 anys,199
2022,8,Nou Barris,52,la Prosperitat,Dones,80-84 anys,283
2022,8,Nou Barris,52,la Prosperitat,Homes,100 anys i més,1
2022,8,Nou Barris,53,la Trinitat Nova,Dones,< 25 anys,5
2022,8,Nou Barris,53,la Trinitat Nova,Dones,25-29 anys,9
2022,8,Nou Barris,53,la Trinitat Nova,Dones,30-34 anys,15
2022,8,Nou Barris,53,la Trinitat Nova,Dones,35-39 anys,25
2022,8,Nou Barris,53,la Trinitat Nova,Dones,40-44 anys,26
2022,8,Nou Barris,53,la Trinitat Nova,Dones,45-49 anys,21
2022,8,Nou Barris,53,la Trinitat Nova,Dones,50-54 anys,26
2022,8,Nou Barris,53,la Trinitat Nova,Dones,55-59 anys,39
2022,8,Nou Barris,53,la Trinitat Nova,Dones,60-64 anys,47
2022,8,Nou Barris,53,la Trinitat Nova,Dones,65-69 anys,54
2022,8,Nou Barris,53,la Trinitat Nova,Dones,70-74 anys,43
2022,8,Nou Barris,53,la Trinitat Nova,Dones,75-79 anys,44
2022,8,Nou Barris,53,la Trinitat Nova,Dones,80-84 anys,37
2022,8,Nou Barris,53,la Trinitat Nova,Dones,85-89 anys,53
2022,8,Nou Barris,52,la Prosperitat,Homes,95-99 anys,9
2022,8,Nou Barris,52,la Prosperitat,Homes,90-94 anys,32
2022,8,Nou Barris,52,la Prosperitat,Homes,85-89 anys,78
2022,8,Nou Barris,52,la Prosperitat,Homes,80-84 anys,78
2022,8,Nou Barris,52,la Prosperitat,Dones,85-89 anys,239
2022,8,Nou Barris,52,la Prosperitat,Dones,90-94 anys,102
2022,8,Nou Barris,52,la Prosperitat,Dones,95-99 anys,24
2022,8,Nou Barris,52,la Prosperitat,Dones,100 anys i més,1
2022,8,Nou Barris,52,la Prosperitat,Homes,< 25 anys,17
2022,8,Nou Barris,52,la Prosperitat,Homes,25-29 anys,44
2022,8,Nou Barris,52,la Prosperitat,Homes,30-34 anys,70
2022,8,Nou Barris,52,la Prosperitat,Dones,75-79 anys,294
2022,8,Nou Barris,52,la Prosperitat,Homes,35-39 anys,73
2022,8,Nou Barris,52,la Prosperitat,Homes,45-49 anys,116
2022,8,Nou Barris,52,la Prosperitat,Homes,50-54 anys,118
2022,8,Nou Barris,52,la Prosperitat,Homes,55-59 anys,99
2022,8,Nou Barris,52,la Prosperitat,Homes,60-64 anys,100
2022,8,Nou Barris,52,la Prosperitat,Homes,65-69 anys,79
2022,8,Nou Barris,52,la Prosperitat,Homes,70-74 anys,81
2022,8,Nou Barris,52,la Prosperitat,Homes,75-79 anys,90
2022,8,Nou Barris,52,la Prosperitat,Homes,40-44 anys,104
2022,8,Nou Barris,55,Ciutat Meridiana,Homes,50-54 anys,41
2022,8,Nou Barris,46,el Turó de la Peira,Homes,40-44 anys,54
2022,8,Nou Barris,46,el Turó de la Peira,Homes,30-34 anys,49
2022,7,Horta-Guinardó,40,Montbau,Dones,90-94 anys,32
2022,7,Horta-Guinardó,40,Montbau,Dones,95-99 anys,4
2022,7,Horta-Guinardó,40,Montbau,Dones,100 anys i més,0
2022,7,Horta-Guinardó,40,Montbau,Homes,< 25 anys,3
2022,7,Horta-Guinardó,40,Montbau,Homes,25-29 anys,16
2022,7,Horta-Guinardó,40,Montbau,Homes,30-34 anys,12
2022,7,Horta-Guinardó,40,Montbau,Homes,35-39 anys,17
2022,7,Horta-Guinardó,40,Montbau,Homes,40-44 anys,23
2022,7,Horta-Guinardó,40,Montbau,Homes,45-49 anys,29
2022,7,Horta-Guinardó,40,Montbau,Homes,50-54 anys,28
2022,7,Horta-Guinardó,40,Montbau,Homes,55-59 anys,33
2022,7,Horta-Guinardó,40,Montbau,Homes,60-64 anys,31
2022,7,Horta-Guinardó,40,Montbau,Homes,65-69 anys,10
2022,7,Horta-Guinardó,40,Montbau,Homes,70-74 anys,11
2022,7,Horta-Guinardó,40,Montbau,Homes,75-79 anys,10
2022,7,Horta-Guinardó,40,Montbau,Dones,85-89 anys,72
2022,7,Horta-Guinardó,40,Montbau,Homes,80-84 anys,23
2022,7,Horta-Guinardó,40,Montbau,Dones,80-84 anys,51
2022,7,Horta-Guinardó,40,Montbau,Dones,70-74 anys,20
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,80-84 anys,18
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,85-89 anys,20
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,90-94 anys,11
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,95-99 anys,2
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,100 anys i més,0
2022,7,Horta-Guinardó,40,Montbau,Dones,< 25 anys,9
2022,7,Horta-Guinardó,40,Montbau,Dones,25-29 anys,15
2022,7,Horta-Guinardó,40,Montbau,Dones,30-34 anys,18
2022,7,Horta-Guinardó,40,Montbau,Dones,35-39 anys,12
2022,7,Horta-Guinardó,40,Montbau,Dones,40-44 anys,11
2022,7,Horta-Guinardó,40,Montbau,Dones,45-49 anys,20
2022,7,Horta-Guinardó,40,Montbau,Dones,50-54 anys,20
2022,7,Horta-Guinardó,40,Montbau,Dones,55-59 anys,33
2022,7,Horta-Guinardó,40,Montbau,Dones,60-64 anys,22
2022,7,Horta-Guinardó,40,Montbau,Dones,65-69 anys,22
2022,7,Horta-Guinardó,40,Montbau,Dones,75-79 anys,47
2022,7,Horta-Guinardó,40,Montbau,Homes,85-89 anys,20
2022,7,Horta-Guinardó,40,Montbau,Homes,90-94 anys,12
2022,7,Horta-Guinardó,40,Montbau,Homes,95-99 anys,0
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,30-34 anys,16
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,35-39 anys,15
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,40-44 anys,11
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,45-49 anys,28
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,50-54 anys,22
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,55-59 anys,28
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,60-64 anys,24
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,65-69 anys,12
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,70-74 anys,20
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,75-79 anys,15
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,80-84 anys,16
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,85-89 anys,8
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,90-94 anys,10
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,95-99 anys,2
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,100 anys i més,0
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,25-29 anys,4
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Homes,< 25 anys,1
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,100 anys i més,0
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,95-99 anys,6
2022,7,Horta-Guinardó,40,Montbau,Homes,100 anys i més,0
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,< 25 anys,3
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,25-29 anys,9
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,30-34 anys,14
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,35-39 anys,9
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,40-44 anys,12
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,45-49 anys,13
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,75-79 anys,15
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,50-54 anys,14
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,60-64 anys,26
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,65-69 anys,40
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,70-74 anys,50
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,75-79 anys,71
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,80-84 anys,62
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,85-89 anys,53
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,90-94 anys,28
2022,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,55-59 anys,20
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,70-74 anys,20
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,65-69 anys,19
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,60-64 anys,25
2022,7,Horta-Guinardó,38,la Teixonera,Dones,45-49 anys,38
2022,7,Horta-Guinardó,38,la Teixonera,Dones,50-54 anys,53
2022,7,Horta-Guinardó,38,la Teixonera,Dones,55-59 anys,52
2022,7,Horta-Guinardó,38,la Teixonera,Dones,60-64 anys,51
2022,7,Horta-Guinardó,38,la Teixonera,Dones,65-69 anys,59
2022,7,Horta-Guinardó,38,la Teixonera,Dones,70-74 anys,77
2022,7,Horta-Guinardó,38,la Teixonera,Dones,75-79 anys,115
2022,7,Horta-Guinardó,38,la Teixonera,Dones,80-84 anys,102
2022,7,Horta-Guinardó,38,la Teixonera,Dones,85-89 anys,74
2022,7,Horta-Guinardó,38,la Teixonera,Dones,90-94 anys,39
2022,7,Horta-Guinardó,38,la Teixonera,Dones,95-99 anys,11
2022,7,Horta-Guinardó,38,la Teixonera,Dones,100 anys i més,1
2022,7,Horta-Guinardó,38,la Teixonera,Homes,< 25 anys,15
2022,7,Horta-Guinardó,38,la Teixonera,Homes,25-29 anys,28
2022,7,Horta-Guinardó,38,la Teixonera,Homes,30-34 anys,53
2022,7,Horta-Guinardó,38,la Teixonera,Dones,40-44 anys,48
2022,7,Horta-Guinardó,38,la Teixonera,Dones,35-39 anys,32
2022,7,Horta-Guinardó,38,la Teixonera,Dones,30-34 anys,39
2022,7,Horta-Guinardó,38,la Teixonera,Dones,25-29 anys,24
2022,7,Horta-Guinardó,37,el Carmel,Homes,30-34 anys,97
2022,7,Horta-Guinardó,37,el Carmel,Homes,35-39 anys,132
2022,7,Horta-Guinardó,37,el Carmel,Homes,40-44 anys,138
2022,7,Horta-Guinardó,37,el Carmel,Homes,45-49 anys,165
2022,7,Horta-Guinardó,37,el Carmel,Homes,50-54 anys,157
2022,7,Horta-Guinardó,37,el Carmel,Homes,55-59 anys,154
2022,7,Horta-Guinardó,37,el Carmel,Homes,60-64 anys,99
2022,7,Horta-Guinardó,38,la Teixonera,Homes,35-39 anys,49
2022,7,Horta-Guinardó,37,el Carmel,Homes,65-69 anys,83
2022,7,Horta-Guinardó,37,el Carmel,Homes,75-79 anys,74
2022,7,Horta-Guinardó,37,el Carmel,Homes,80-84 anys,65
2022,7,Horta-Guinardó,37,el Carmel,Homes,85-89 anys,63
2022,7,Horta-Guinardó,37,el Carmel,Homes,90-94 anys,20
2022,7,Horta-Guinardó,37,el Carmel,Homes,95-99 anys,5
2022,7,Horta-Guinardó,37,el Carmel,Homes,100 anys i més,3
2022,7,Horta-Guinardó,38,la Teixonera,Dones,< 25 anys,16
2022,7,Horta-Guinardó,37,el Carmel,Homes,70-74 anys,80
2022,7,Horta-Guinardó,42,la Clota,Dones,< 25 anys,1
2022,7,Horta-Guinardó,38,la Teixonera,Homes,40-44 anys,50
2022,7,Horta-Guinardó,38,la Teixonera,Homes,50-54 anys,55
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,70-74 anys,54
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,75-79 anys,59
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,80-84 anys,93
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,85-89 anys,69
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,90-94 anys,36
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,95-99 anys,7
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,100 anys i més,2
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,< 25 anys,6
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,25-29 anys,17
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,30-34 anys,19
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,35-39 anys,24
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,40-44 anys,31
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,45-49 anys,35
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,50-54 anys,32
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Homes,55-59 anys,45
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,65-69 anys,39
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,60-64 anys,33
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,55-59 anys,44
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,50-54 anys,25
2022,7,Horta-Guinardó,38,la Teixonera,Homes,55-59 anys,46
